Country Name,Country Code,Classification Name,Classification Code,Series Name,Series Code,2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Latvia,LVA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,0.446058422327042,..,..,..,0.368786543607712,..,..
Lebanon,LBN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,1273.83957934112,..,..,..,8810.76171875,..,..
Lebanon,LBN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,695.861455277759,673.55859375,687.358032226563,1250.94262695313,4177.677734375,..,..
Lebanon,LBN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,606.482275894273,..,..,..,1573.66857910156,..,..
Lebanon,LBN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,665.610112469484,..,..,..,3746.83081054688,..,..
Lebanon,LBN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,389.912644039283,..,..,..,2172.59033203125,..,..
Lesotho,LSO,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,5.68680667877197,..,..,..,6.60404634475708,..,..
Lesotho,LSO,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,4.87566614151001,5.07635450363159,5.23782396316528,5.35037660598755,5.48078203201294,..,..
Lesotho,LSO,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,4.08924865722656,..,..,..,3.65306448936462,..,..
Lesotho,LSO,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,5.10897970199585,..,..,..,5.79262781143188,..,..
Lesotho,LSO,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,3.29779410362244,..,..,..,3.36786794662476,..,..
Liberia,LBR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,53.899829864502,..,..,..,88.5326461791992,..,..
Liberia,LBR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,41.6951637268066,49.5742073059082,59.7368927001953,66.0790023803711,67.7927703857422,..,..
Liberia,LBR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,21.256742477417,..,..,..,34.6121139526367,..,..
Liberia,LBR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,43.3256568908691,..,..,..,68.0930099487305,..,..
Liberia,LBR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,16.2049999237061,..,..,..,51.5972518920898,..,..
Libya,LBY,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,..,..,..,..,..,..,..
Libya,LBY,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,0.751497387886047,1.014046353425,1.19026447248501,1.45692426753766,1.7484757900238,..,..
Libya,LBY,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,..,..,..,..,..,..,..
Libya,LBY,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,..,..,..,..,..,..,..
Libya,LBY,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,..,..,..,..,..,..,..
Lithuania,LTU,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,0.720982611179352,..,..,..,0.733553171157837,..,..
Lithuania,LTU,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,0.43309274315834,0.442655444145203,0.426456332206726,0.428937643766403,0.431066513061523,..,..
Lithuania,LTU,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,0.238815769553185,..,..,..,0.229113474488258,..,..
Lithuania,LTU,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,0.41816458106041,..,..,..,0.418169677257538,..,..
Lithuania,LTU,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,0.317708164453506,..,..,..,0.27004075050354,..,..
Low income (Benchmark),LIB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,..,..,..,..,..,..,..
Low income (Benchmark),LIB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,..,..,..,..,..,..,..
Low income (Benchmark),LIB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,..,..,..,..,..,..,..
Low income (Benchmark),LIB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,..,..,..,..,..,..,..
Low income (Benchmark),LIB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,..,..,..,..,..,..,..
Lower middle income (Benchmark),LMB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,..,..,..,..,..,..,..
Lower middle income (Benchmark),LMB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,..,..,..,..,..,..,..
Lower middle income (Benchmark),LMB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,..,..,..,..,..,..,..
Lower middle income (Benchmark),LMB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,..,..,..,..,..,..,..
Lower middle income (Benchmark),LMB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,..,..,..,..,..,..,..
Luxembourg,LUX,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,1.02492296695709,..,..,..,1.09677946567535,..,..
Luxembourg,LUX,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,1.00404477119446,0.986641824245453,0.979057312011719,1.00712764263153,0.979617416858673,..,..
Luxembourg,LUX,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,0.78641414642334,..,..,..,0.716853976249695,..,..
Luxembourg,LUX,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,1.0098192691803,..,..,..,0.978923559188843,..,..
Luxembourg,LUX,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,1.23356735706329,..,..,..,1.0739678144455,..,..
"Macao SAR, China",MAC,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,..,..,..,..,..,..,..
"Macao SAR, China",MAC,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,5.59610271453857,5.62679635821708,5.67873135900914,5.65504937547618,5.40273262916445,..,..
"Macao SAR, China",MAC,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,..,..,..,..,..,..,..
"Macao SAR, China",MAC,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,..,..,..,..,..,..,..
"Macao SAR, China",MAC,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,..,..,..,..,..,..,..
Madagascar,MDG,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,1131.34216308594,..,..,..,1221.03100585938,..,..
Madagascar,MDG,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,877.772277832031,945.227600097656,978.185729980469,1009.39953613281,1041.30725097656,..,..
Madagascar,MDG,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,604.501037597656,..,..,..,664.990295410156,..,..
Madagascar,MDG,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,874.02392578125,..,..,..,1087.06115722656,..,..
Madagascar,MDG,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,599.166442871094,..,..,..,602.485046386719,..,..
Malawi,MWI,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,305.078125,..,..,..,422.955291748047,..,..
Malawi,MWI,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,230.752029418945,248.930572509766,259.970092773438,262.400115966797,265.780975341797,..,..
Malawi,MWI,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,202.51774597168,..,..,..,201.039825439453,..,..
Malawi,MWI,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,235.173049926758,..,..,..,273.016235351563,..,..
Malawi,MWI,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,168.516403198242,..,..,..,104.84822845459,..,..
Malaysia,MYS,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,2.00218272209167,..,..,..,2.30795168876648,..,..
Malaysia,MYS,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,1.57018041610718,1.54533445835114,1.52014946937561,1.47683501243591,1.46360242366791,..,..
Malaysia,MYS,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,1.22394096851349,..,..,..,0.872016668319702,..,..
Malaysia,MYS,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,1.54387426376343,..,..,..,1.45659935474396,..,..
Malaysia,MYS,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,0.844046771526337,..,..,..,0.664990663528442,..,..
Maldives,MDV,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,12.2902059555054,..,..,..,11.5559272766113,..,..
Maldives,MDV,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,8.99826526641846,8.98427867889404,8.99259471893311,8.90805625915527,8.97603321075439,..,..
Maldives,MDV,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,3.93921494483948,..,..,..,3.90309453010559,..,..
Maldives,MDV,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,8.39713478088379,..,..,..,8.5244836807251,..,..
Maldives,MDV,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,13.2152395248413,..,..,..,9.80904102325439,..,..
Mali,MLI,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,235.209289550781,..,..,..,235.143447875977,..,..
Mali,MLI,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,183.473251342773,181.169860839844,177.299102783203,176.637954711914,179.255111694336,..,..
Mali,MLI,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,165.108947753906,..,..,..,122.601608276367,..,..
Mali,MLI,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,186.116897583008,..,..,..,180.469635009766,..,..
Mali,MLI,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,64.228759765625,..,..,..,47.7943572998047,..,..
Malta,MLT,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,0.889739334583282,..,..,..,0.893647789955139,..,..
Malta,MLT,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,0.6094109416008,0.607051253318787,0.579524874687195,0.59028559923172,0.577074229717255,..,..
Malta,MLT,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,0.438141465187073,..,..,..,0.375361323356628,..,..
Malta,MLT,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,0.584194004535675,..,..,..,0.552477300167084,..,..
Malta,MLT,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,0.468261539936066,..,..,..,0.344822704792023,..,..
Mauritania,MRT,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,15.4237585067749,..,..,..,18.470817565918,..,..
Mauritania,MRT,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,10.7139883041382,11.024863243103,10.9776229858398,10.8650054931641,10.7805089950562,..,..
Mauritania,MRT,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,7.68754434585571,..,..,..,6.45717716217041,..,..
Mauritania,MRT,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,9.91048145294189,..,..,..,10.5600137710571,..,..
Mauritania,MRT,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,6.27012872695923,..,..,..,5.29831409454346,..,..
Mauritius,MUS,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,21.0345039367676,..,..,..,27.4232311248779,..,..
Mauritius,MUS,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,16.4236869812012,16.8647365570068,16.6021347045898,16.632345199585,16.8437061309814,..,..
Mauritius,MUS,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,10.8065319061279,..,..,..,9.59937858581543,..,..
Mauritius,MUS,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,15.4826002120972,..,..,..,15.8695154190063,..,..
Mauritius,MUS,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,7.33664512634277,..,..,..,6.89102220535278,..,..
Mexico,MEX,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,13.3468780517578,..,..,..,16.433385848999,..,..
Mexico,MEX,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,8.77608680725098,9.00472259521484,9.26705455780029,9.45144462585449,9.51238059997559,..,..
Mexico,MEX,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,8.20859146118164,..,..,..,8.08911609649658,..,..
Mexico,MEX,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,8.36284923553467,..,..,..,9.08392906188965,..,..
Mexico,MEX,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,9.24522113800049,..,..,..,7.73221254348755,..,..
Middle East & North Africa (Benchmark),MEB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,..,..,..,..,..,..,..
Middle East & North Africa (Benchmark),MEB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,..,..,..,..,..,..,..
Middle East & North Africa (Benchmark),MEB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,..,..,..,..,..,..,..
Middle East & North Africa (Benchmark),MEB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,..,..,..,..,..,..,..
Middle East & North Africa (Benchmark),MEB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,..,..,..,..,..,..,..
Moldova,MDA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,12.928050994873,..,..,..,11.9278430938721,..,..
Moldova,MDA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,5.37363290786743,5.52791357040405,5.48117685317993,5.37897825241089,5.59178686141968,..,..
Moldova,MDA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,2.54711318016052,..,..,..,2.82636904716492,..,..
Moldova,MDA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,5.08915519714355,..,..,..,5.34991025924683,..,..
Moldova,MDA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,3.65178775787354,..,..,..,2.80714988708496,..,..
Mongolia,MNG,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,1455.37585449219,..,..,..,1821.20446777344,..,..
Mongolia,MNG,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,782.386474609375,811.036865234375,831.566711425781,800.502014160156,824.569702148438,..,..
Mongolia,MNG,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,346.492980957031,..,..,..,310.560028076172,..,..
Mongolia,MNG,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,736.010803222656,..,..,..,779.838623046875,..,..
Mongolia,MNG,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,793.367126464844,..,..,..,647.946655273438,..,..
Montenegro,MNE,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,0.634235620498657,..,..,..,0.636296570301056,..,..
Montenegro,MNE,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,0.363708853721619,0.363450229167938,0.343508809804916,0.346511840820313,0.338539868593216,..,..
Montenegro,MNE,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,0.181827276945114,..,..,..,0.144938573241234,..,..
Montenegro,MNE,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,0.34157782793045,..,..,..,0.31641486287117,..,..
Montenegro,MNE,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,0.255623549222946,..,..,..,0.195357531309128,..,..
Montserrat,MSR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,1.93219935894012,..,..,..,3.150554895401,..,..
Montserrat,MSR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,1.85704147815704,1.79335343837738,1.70783853530884,1.56403458118439,1.53822755813599,..,..
Montserrat,MSR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,1.51878130435944,..,..,..,1.08343541622162,..,..
Montserrat,MSR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,1.68356645107269,..,..,..,1.43972766399384,..,..
Montserrat,MSR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,1.32787430286407,..,..,..,0.804316937923431,..,..
Morocco,MAR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,4.40226125717163,..,..,..,4.01175355911255,..,..
Morocco,MAR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,4.02942609786987,4.27784013748169,4.23285007476807,4.19688320159912,3.81911373138428,..,..
Morocco,MAR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,3.28274035453796,..,..,..,2.83908128738403,..,..
Morocco,MAR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,3.95073533058167,..,..,..,3.77898263931274,..,..
Morocco,MAR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,2.34386420249939,..,..,..,2.21229290962219,..,..
Mozambique,MOZ,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,33.4638900756836,..,..,..,36.2803726196289,..,..
Mozambique,MOZ,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,21.2774505615234,21.4697799682617,21.5564632415771,21.7062568664551,21.9914512634277,..,..
Mozambique,MOZ,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,15.220892906189,..,..,..,13.1507034301758,..,..
Mozambique,MOZ,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,21.7130432128906,..,..,..,21.9491710662842,..,..
Mozambique,MOZ,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,14.0121231079102,..,..,..,11.1469173431396,..,..
Myanmar,MMR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,537.302490234375,..,..,..,..,..,..
Myanmar,MMR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,367.472625732422,374.618530273438,380.719421386719,384.72021484375,442.542541503906,..,..
Myanmar,MMR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,158.996978759766,..,..,..,..,..,..
Myanmar,MMR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,350.696624755859,..,..,..,..,..,..
Myanmar,MMR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,245.998016357422,..,..,..,..,..,..
Namibia,NAM,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,7.16708993911743,..,..,..,7.88252735137939,..,..
Namibia,NAM,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,6.52144622802734,6.7657675743103,6.87117958068848,6.81958818435669,6.78644132614136,..,..
Namibia,NAM,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,5.12276220321655,..,..,..,4.99391317367554,..,..
Namibia,NAM,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,6.45876121520996,..,..,..,6.48761177062988,..,..
Namibia,NAM,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,5.2295937538147,..,..,..,5.54471302032471,..,..
